URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url926,https://www.cookwithmanali.com/spicy-bell-pepper-rice-capsicum-rice/,2.6,938,546,9.003,6.074,2015-01-29T13:38:55,2015-01-29T13:38:55,2018-01-02T00:31:04,capsicum - peppers - yogurt - add - rice - pepper - green - spicy - till - bell - minutes,Spicy Bell Pepper Rice - Capsicum Rice - Cook With Manali,Capsicum Rice - One pot flavorful rice cooked with spices and lots of Capsicum/Bell Peppers.
url927,https://www.cookwithmanali.com/spicy-black-pepper-tofu/,5.8,2047,1220,2.564,2.548,2021-07-06T07:54:00,2021-07-06T07:54:00,2021-07-12T19:34:39,tofu - flavor - add - black - recipe - tablespoon - soy - pepper - air - spicy - sauce,Spicy Black Pepper Tofu - Cook With Manali,Tofu flavored with freshly ground peppercorns. This black pepper tofu is a spicy tofu dish which is also vegan and nut-free.
url928,https://www.cookwithmanali.com/spicy-cauliflower-wings/,5.1,1075,1071,8.392,6.074,2015-09-09T01:12:35,2015-09-09T01:12:35,2018-01-02T00:23:26,hot - yucateco - wings - florets - cauliflower - season - football - grill - spicy - sauce,Spicy Cauliflower Wings - Cook With Manali,Spicy Cauliflower Wings are sure to make game day more fun this football season! These are healthy and delicious!
url929,https://www.cookwithmanali.com/spicy-chipotle-pizza/,9.9,2021,2104,8.764,6.074,2015-04-26T10:36:07,2015-04-26T10:36:07,2018-01-02T00:28:19,minutes - cilantro - dough - flour - recipe - chipotle - salt - pizza - pepper - spicy - lime,Spicy Chipotle Pizza - Cook With Manali,"Inspired by CPK's Spicy Chipotle Pizza, this vegetarian pizza is topped with Black Bean & Corn Salsa and Cilantro Lime Crema!"
url930,https://www.cookwithmanali.com/spicy-green-beans/,2.4,864,518,9.052,6.074,2015-01-11T13:46:33,2015-01-11T13:46:33,2018-01-02T00:32:34,sesame - add - pan - beans - dont - green - water - spicy - till - seeds,Spicy Green Beans - Cook With Manali,"This question is for all the vegetarians out there, what do you guys order when you eat out at an Asian restaurant? My choices are mostly restricted to"
url931,https://www.cookwithmanali.com/spicy-potato-tortilla-wrap/,2.3,821,478,9.871,6.074,2014-03-18T17:58:55,2014-03-18T17:58:55,2018-01-02T00:35:42,cut - tortilla - onions - add - pan - filling - potato - spicy - 12 - wrap - wraps,Spicy Potato Tortilla Wraps - Cook With Manali,Tortilla wraps can make great lunches depending on what you are filling them up with. I usually make these wraps when I am in a hurry. Just stuff them
url932,https://www.cookwithmanali.com/spicy-roasted-pumpkin-seeds/,3.7,785,785,8.282,1.203,2015-10-19T01:36:19,2015-10-19T01:36:19,2022-11-15T13:54:00,add - taste - mg - pumpkin - salt - roasted - teaspoon - spicy - g - seeds - minutes,Spicy Roasted Pumpkin Seeds - Cook With Manali,Spicy Roasted Pumpkin Seeds are healthy to snack on!
url933,https://www.cookwithmanali.com/spicy-roasted-zucchini/,3.1,670,664,7.186,6.074,2016-11-22T03:24:47,2016-11-22T03:24:47,2018-01-02T00:15:06,way - mg - zucchini - powder - spices - roasted - teaspoon - spicy - g - thanksgiving,Spicy Roasted Zucchini - Cook With Manali,Easy and vegan spicy roasted zucchini is an easy side dish for the whole family to enjoy. Only takes 10 minutes or prep time!
url934,https://www.cookwithmanali.com/spicy-strawberry-balsamic-jam-spring-cheese-board/,4.6,1003,984,7.836,1.405,2016-03-30T01:00:20,2016-03-30T01:00:20,2022-09-02T12:13:42,spring - board - add - sugar - balsamic - jam - strawberry - 15 - spicy - till - cheese - minutes,Spicy Strawberry Balsamic Jam & Spring Cheese Board! - Cook With Manali,Sweet strawberries get a spicy kick in this easy Spicy Strawberry Balsamic Jam.It is easy to make with only a handful of ingredients!
url935,https://www.cookwithmanali.com/spicy-vegetarian-chipotle-pasta/,4.1,1627,870,3.83,0.688,2020-03-31T00:02:16,2020-03-31T00:02:16,2023-05-22T15:26:38,vegetarian - peppers - add - pasta - instant - chipotle - pressure - adobo - pot - spicy - sauce,Instant Pot Spicy Vegetarian Chipotle Pasta - Cook With Manali,Spicy Vegetarian Chipotle Pasta made in the Instant Pot! This one-pot pasta dish has a smoky and creamy sauce with a touch of honey and lemon!
url936,https://www.cookwithmanali.com/spinach-corn-curry/,5.0,1047,1063,8.622,6.074,2015-06-17T13:13:02,2015-06-17T13:13:02,2018-01-02T00:26:15,milk - corn - spinach - add - chopped - powder - curry - oil - teaspoon - minutes,Spinach Corn Curry - Cook With Manali,Healthy and easy Spinach Corn Curry. Serve it with rice or any bread of your choice.
url937,https://www.cookwithmanali.com/spinach-corn-dip/,5.5,1843,1167,0.189,0.189,2023-11-20T11:09:06,2023-11-20T11:09:06,2023-11-20T11:17:51,corn - spinach - add - pan - used - using - frozen - dip - cheese - baked - minutes,Baked Spinach Corn Dip - Cook With Manali,"This Baked Spinach Corn Dip is creamy, cheesy and is sure to be a hit at parties! Serve it with bread, crackers & veggies for entertaining!"
url938,https://www.cookwithmanali.com/spinach-corn-sandwich/,5.4,1139,1142,6.395,6.074,2017-09-07T00:05:47,2017-09-07T00:05:47,2018-01-02T00:13:31,corn - spinach - add - butter - garlic - slices - sandwich - cheese - used - till,Spinach Corn Sandwich - Cook With Manali,"Start your day with these cheesy Spinach Corn Sandwich. Packed with tons of flavor, you can also pack them for an easy lunch!"
url939,https://www.cookwithmanali.com/spinach-dal/,5.6,1927,1185,1.567,1.567,2022-07-05T02:00:00,2022-07-05T02:00:00,2022-07-05T08:41:44,dal - cook - spinach - add - palak - recipe - simple - pressure - pot - minutes,Dal Palak (Spinach Dal) - Cook With Manali,Spinach Dal or Dal Palak has lentils cooked with spinach which makes it wholesome and hearty. It is also vegan and good for you!
url940,https://www.cookwithmanali.com/spinach-mushroom-lasagna-instant-pot/,5.1,1692,1088,5.326,1.203,2018-10-02T00:47:02,2018-10-02T00:47:02,2022-11-15T13:51:35,mushroom - cook - spinach - pan - lasagna - instant - pressure - pot - cheese - minutes,Spinach Mushroom Lasagna - Instant Pot - Cook With Manali,"Make the most cheesy and delicious Spinach Mushroom Lasagna using your pressure cooker! Layers of veggies, mozzarella cheese, sauce and one delicious Cheesy Spinach Mushroom Lasagna made in the Instant Pot! Layers of veggies, cheese, and sauce makes this one delightful vegetarian lasagna!"
url941,https://www.cookwithmanali.com/spinach-pesto/,3.6,756,763,8.885,6.074,2015-03-13T11:36:02,2015-03-13T11:36:02,2018-01-02T00:29:40,vegetarian - nuts - spinach - used - mg - pasta - pesto - salt - sauce - g,Spinach Pesto - Cook With Manali,"Spinach Pesto is a great sauce for pastas, sandwiches & so much more!"
url942,https://www.cookwithmanali.com/spinach-puri/,4.9,1633,1035,3.485,3.485,2020-08-04T00:30:26,2020-08-04T00:30:26,2020-08-04T00:38:47,spinach - dough - palak - add - puris - recipe - water - oil - green - puri - roll,Spinach Puri (Palak Puri) - Cook With Manali,Spinach Puri made by mixing wheat flour with spinach puree. These puris
url943,https://www.cookwithmanali.com/spinach-raita/,4.5,948,957,8.449,6.074,2015-08-19T01:00:16,2015-08-19T01:00:16,2018-01-02T00:23:37,cook - spinach - yogurt - mg - indian - raita - teaspoon - lunch - g - day,Spinach Raita - Cook With Manali,Healthy Spinach Raita is the perfect accompaniment to Indian meals.
url944,https://www.cookwithmanali.com/spinach-strawberry-quinoa-salad/,2.6,824,561,9.671,6.074,2014-05-30T21:10:53,2014-05-30T21:10:53,2018-01-02T00:35:08,salad - spinach - taste - recipe - dressing - pecans - strawberry - quinoa - cheese - used - minutes,Spinach Strawberry Quinoa Salad - Cook With Manali,Hello from India! Even though the heat is killing me it feels wonderful to be back among family and friends . The temperature here is 110 F (43 degrees
url945,https://www.cookwithmanali.com/spinach-strawberry-salad/,3.7,1331,785,2.485,2.485,2021-08-04T01:10:22,2021-08-04T01:10:22,2021-08-04T01:10:26,salad - spinach - mix - add - fresh - strawberry - vinaigrette - strawberries - goat - cheese,Spinach Strawberry Salad with Strawberry Vinaigrette - Cook With Manali,"Spinach & Strawberry Salad with Almonds, Cranberries, Goat Cheese and fresh strawberry vinaigrette. An easy and fresh summer salad!"
url946,https://www.cookwithmanali.com/spinach-sun-dried-tomato-puff-pastry-pinwheels/,4.1,1331,868,5.192,5.192,2018-11-20T12:51:38,2018-11-20T12:51:38,2018-11-20T13:16:00,pinwheels - pastry - sheets - spinach - tomato - sundried - puff - easy - used - tomatoes,Spinach & Sun-Dried Tomato Puff Pastry Pinwheels - Cook With Manali,"Puff Pastry Pinwheels with spinach, sun-dried tomatoes, pesto and feta! These are super easy to make and make a great vegetarian appetizer for the Puff Pastry Pinwheels with spinach, sun-dried tomatoes, pesto and feta! These are super easy to make and perfect to feed a crowd!"
url947,https://www.cookwithmanali.com/spinach-tortilla/,5.9,1245,1242,7.658,0.729,2016-06-03T00:53:46,2016-06-03T00:53:46,2023-05-07T18:32:34,tortilla - spinach - rolling - dough - add - flour - pan - oil - water - minutes,Spinach Tortilla - Cook With Manali,Easy to make homemade Spinach Tortilla! These are made with few simple ingredients and taste so much better than the store bought stuff!
url948,https://www.cookwithmanali.com/spinach-zucchini-lasagna-rolls/,6.4,1359,1361,8.052,6.074,2016-01-11T19:09:30,2016-01-11T19:09:30,2018-01-02T00:22:09,cup - rolls - spinach - add - pan - lasagna - zucchini - slices - cheese - till,Spinach Zucchini Lasagna Rolls - Cook With Manali,Find all the flavors of spinach lasagna in this
url949,https://www.cookwithmanali.com/springtime-black-bean-quesadillas/,8.7,1763,1834,8.816,6.074,2015-04-07T14:28:36,2015-04-07T14:28:36,2018-01-02T00:28:58,sweet - black - onion - fries - chili - springtime - rings - bean - potato - spicy - sauce - quesadillas - sriracha,Springtime Black Bean Quesadillas - Cook With Manali,Springtime Black Bean Quesadillas are filled with fresh veggies and topped with crispy onion rings and spicy sweet potato fries!
url950,https://www.cookwithmanali.com/strawberries-and-cream-eclairs/,8.0,1645,1690,7.644,6.074,2016-06-08T01:21:24,2016-06-08T01:21:24,2018-01-02T00:16:31,pastry - dough - sugar - eclairs - cream - need - eggs - strawberries - till - minutes,Strawberries and Cream Eclairs - Cook With Manali,Homemade Strawberries and Cream Eclairs. Light and airy pastry filled with whipped cream and fresh strawberries. The perfect dessert to enjoy this summer!
url951,https://www.cookwithmanali.com/strawberry-kulfi/,5.1,1075,1082,8.789,5.762,2015-04-17T06:00:08,2015-04-17T06:00:08,2018-04-26T13:49:54,milk - sugar - till - add - kulfi - strawberry - puree - strawberries - 12 - cardamom,Strawberry Kulfi - Cook With Manali,"Instant Strawberry Kulfi - creamy, delicious and packed with strawberry flavor!"
url952,https://www.cookwithmanali.com/strawberry-lassi/,3.3,707,705,8.833,6.074,2015-04-01T06:00:21,2015-04-01T06:00:21,2018-01-02T00:29:07,cup - popular - yogurt - sugar - drink - lassi - mg - strawberry - strawberries - g,Strawberry Lassi - Cook With Manali,Strawberry Lassi is a delicious blend of fresh strawberries and yogurt! A refreshing summer drink!
url953,https://www.cookwithmanali.com/strawberry-mango-lime-sorbet/,3.7,798,791,7.668,6.074,2016-05-30T00:22:25,2016-05-30T00:22:25,2018-01-02T00:16:39,mango - minutes - machine - mg - g - strawberry - frozen - strawberries - easy - lime - mangoes - sorbet,Strawberry Mango Lime Sorbet (No Machine) - Cook With Manali,"No machine, easy 4 ingredient Strawberry Mango Lime Sorbet! So easy and so refreshing! The perfect summer treat! You only need 10 minutes to make this."
url954,https://www.cookwithmanali.com/strawberry-mango-salsa/,2.1,710,454,5.652,5.652,2018-06-05T09:40:22,2018-06-05T09:40:22,2018-06-05T09:41:37,mango - sweet - good - fresh - summer - strawberry - salsa - strawberries - mangoes - farmers,Strawberry Mango Salsa - Cook With Manali,"Strawberry Mango Salsa made with fresh mangoes and strawberries! This refreshing salsa is a summer favorite and gets done in 10 minutes. It tastes amazing with chips and can also be served with tacos, burritos!"
url955,https://www.cookwithmanali.com/strawberry-milkshake/,1.0,365,214,9.411,6.074,2014-09-02T10:51:12,2014-09-02T10:51:12,2018-01-02T00:33:46,shake - really - chocolate - vanilla - simply - simple - milkshake - honey - strawberry - strawberries,Strawberry Milkshake - Cook With Manali,"Posting this from the beautiful Yellowstone National Park. Even though the weather is not so great the place is simply stunning. The geysers, wildlife,"
url956,https://www.cookwithmanali.com/strawberry-pancakes/,2.0,441,426,10.375,8.578,2013-09-15T18:04:49,2013-09-15T18:04:49,2015-07-03T13:15:41,sugar - ingredients - fresh - batter - using - pancakes - strawberry - strawberries - syrup - tbsp,Strawberry Pancakes - Cook With Manali,"Super easy, super delicious! Strawberry Pancakes are an instant hit. We all love strawberries isn't it? If you think about it, there are so many dessert"
url957,https://www.cookwithmanali.com/strawberry-rose-iced-tea/,3.9,823,819,6.685,3.521,2017-05-24T05:17:10,2017-05-24T05:17:10,2020-07-22T00:18:16,flavor - flavors - add - tea - rose - mg - strawberry - water - g - iced,Strawberry Rose Iced Tea - Cook With Manali,I was compensated by Nielsen-Massey Vanillas for my time in developing this recipe and post. All opinions are my own. Refreshing Strawberry Rose Iced Tea
url958,https://www.cookwithmanali.com/summer-fruit-salad-with-honey-lime-dressing/,3.1,680,664,7.504,6.074,2016-07-29T00:05:23,2016-07-29T00:05:23,2018-01-02T00:15:58,fruit - salad - fruits - way - summer - mg - honey - dressing - lime - g,Summer Fruit Salad with Honey Lime Dressing - Cook With Manali,Refreshing Summer Fruit Salad packed with all the delicious summer fruits and topped with a sweet and tangy Honey Lime Dressing!
url959,https://www.cookwithmanali.com/summer-lassi-4-ways/,3.3,1116,701,5.748,5.748,2018-05-01T13:03:25,2018-05-01T13:03:25,2018-05-01T18:25:17,flavors - yogurt - sugar - rose - ginger - summer - lassi - saffron - water - refreshing - ways,Summer Lassi - 4 Ways! - Cook With Manali,"Summer Lassi in 4 different flavors! If you are bored of the regular lassi, then try these new refreshing flavors - Saffron, Rose, Pineapple Ginger & Raspberry Coconut! These summer drinks are sure to cool you down on a hot summer day!"
url960,https://www.cookwithmanali.com/sunwarrior-protein-review-banana-peanut-butter-shake/,3.8,966,797,8.986,6.074,2015-02-04T11:02:29,2015-02-04T11:02:29,2018-01-02T00:30:52,shake - raw - vegan - review - sunwarrior - vanilla - protein - butter - banana - products - powders - powder - peanut,Sunwarrior Protein Review & Banana Peanut Butter Shake - Cook With Manali,Do we really need protein supplements available in the market? Is out diet not enough to provide all the proteins that the body needs? These were exactly
url961,https://www.cookwithmanali.com/sweet-boondi/,4.4,1478,936,4.367,3.814,2019-09-17T00:05:19,2019-09-17T00:05:19,2020-04-06T10:01:46,sweet - sugar - add - let - batter - ladle - oil - boondi - boondis - round,Sweet Boondi - Cook With Manali,Small sweet balls made of besan (gram flour) make a festive dessert! Learn how to make boondi with this step by step recipe!
url962,https://www.cookwithmanali.com/sweet-corn-soup/,5.6,1195,1197,5.995,3.597,2018-01-31T01:07:55,2018-01-31T01:07:55,2020-06-24T10:22:53,corn - sweet - cup - add - peas - soup - green - water - used - 12,Sweet Corn Soup - Cook With Manali,"Sweet Corn Soup is a lightly spiced soup made with sweet corns and veggies like carrots, green peas & spring onion! Vegan"
url963,https://www.cookwithmanali.com/sweet-fruit-rolls/,6.6,1377,1389,7.123,0.729,2016-12-15T08:07:32,2016-12-15T08:07:32,2023-05-07T18:31:28,fruit - sweet - rolls - yeast - dough - butter - add - tutti - flour - minutes,Sweet Fruit Rolls - Cook With Manali,Soft and eggless Sweet Fruit Rolls are filled with candied dried papaya. These are best enjoyed with butter or jam with a cup of chai!
url964,https://www.cookwithmanali.com/sweet-potato-bites-with-maple-cream-cheese/,4.9,1015,1044,6.247,1.203,2017-10-31T00:38:37,2017-10-31T00:38:37,2022-11-15T23:01:25,sweet - cream - maple - pecans - potato - bites - potatoes - cheese - rounds - minutes,Sweet Potato Bites with Maple Cream Cheese - Cook With Manali,Sweet Potato Bites topped with a spiced maple-pecan cream cheese! An easy to make appetizer for the holidays which is perfectly shareable!
url965,https://www.cookwithmanali.com/sweet-potato-black-bean-pizza-pockets/,5.7,1176,1213,6.34,6.074,2017-09-27T00:05:30,2017-09-27T00:05:30,2018-01-02T00:13:26,sweet - dough - black - bean - pizza - potato - perfect - pockets - sauce - pace,Sweet Potato Black Bean Pizza Pockets - Cook With Manali,"Vegetarian Pizza Pockets with sweet potatoes, black beans, onion, red pepper and fresh mozzarella. These are perfect to share with a crowd!"
